"gutenberg_id"	"text"
2852	"      there are no other men of education within many miles. Sir"
2852	"      Charles was a retiring man, but the chance of his illness brought"
2852	"      us together, and a community of interests in science kept us so."
2852	"      He had brought back much scientific information from South"
2852	"      Africa, and many a charming evening we have spent together"
2852	"      discussing the comparative anatomy of the Bushman and the"
2852	"      Hottentot."
2852	""
2852	"      “Within the last few months it became increasingly plain to me"
2852	"      that Sir Charles’s nervous system was strained to the breaking"
2852	"      point. He had taken this legend which I have read you exceedingly"
2852	"      to heart—so much so that, although he would walk in his own"
2852	"      grounds, nothing would induce him to go out upon the moor at"
2852	"      night. Incredible as it may appear to you, Mr. Holmes, he was"
2852	"      honestly convinced that a dreadful fate overhung his family, and"
2852	"      certainly the records which he was able to give of his ancestors"
2852	"      were not encouraging. The idea of some ghastly presence"
2852	"      constantly haunted him, and on more than one occasion he has"
2852	"      asked me whether I had on my medical journeys at night ever seen"
2852	"      any strange creature or heard the baying of a hound. The latter"
2852	"      question he put to me several times, and always with a voice"
2852	"      which vibrated with excitement."
2852	""
2852	"      “I can well remember driving up to his house in the evening some"
2852	"      three weeks before the fatal event. He chanced to be at his hall"
2852	"      door. I had descended from my gig and was standing in front of"
2852	"      him, when I saw his eyes fix themselves over my shoulder and"
2852	"      stare past me with an expression of the most dreadful horror. I"
2852	"      whisked round and had just time to catch a glimpse of something"
2852	"      which I took to be a large black calf passing at the head of the"
2852	"      drive. So excited and alarmed was he that I was compelled to go"
2852	"      down to the spot where the animal had been and look around for"
2852	"      it. It was gone, however, and the incident appeared to make the"
2852	"      worst impression upon his mind. I stayed with him all the"
2852	"      evening, and it was on that occasion, to explain the emotion"
2852	"      which he had shown, that he confided to my keeping that narrative"
2852	"      which I read to you when first I came. I mention this small"
2852	"      episode because it assumes some importance in view of the tragedy"
2852	"      which followed, but I was convinced at the time that the matter"
2852	"      was entirely trivial and that his excitement had no"
2852	"      justification."
2852	""
2852	"      “It was at my advice that Sir Charles was about to go to London."
2852	"      His heart was, I knew, affected, and the constant anxiety in"
2852	"      which he lived, however chimerical the cause of it might be, was"
2852	"      evidently having a serious effect upon his health. I thought that"
2852	"      a few months among the distractions of town would send him back a"
2852	"      new man. Mr. Stapleton, a mutual friend who was much concerned at"
2852	"      his state of health, was of the same opinion. At the last instant"
2852	"      came this terrible catastrophe."
2852	""
2852	"      “On the night of Sir Charles’s death Barrymore the butler, who"
2852	"      made the discovery, sent Perkins the groom on horseback to me,"
2852	"      and as I was sitting up late I was able to reach Baskerville Hall"
2852	"      within an hour of the event. I checked and corroborated all the"
2852	"      facts which were mentioned at the inquest. I followed the"
2852	"      footsteps down the yew alley, I saw the spot at the moor-gate"
2852	"      where he seemed to have waited, I remarked the change in the"
2852	"      shape of the prints after that point, I noted that there were no"
2852	"      other footsteps save those of Barrymore on the soft gravel, and"
2852	"      finally I carefully examined the body, which had not been touched"
2852	"      until my arrival. Sir Charles lay on his face, his arms out, his"
2852	"      fingers dug into the ground, and his features convulsed with some"
2852	"      strong emotion to such an extent that I could hardly have sworn"
2852	"      to his identity. There was certainly no physical injury of any"
2852	"      kind. But one false statement was made by Barrymore at the"
2852	"      inquest. He said that there were no traces upon the ground round"
2852	"      the body. He did not observe any. But I did—some little distance"
2852	"      off, but fresh and clear.”"
2852	""
2852	"      “Footprints?”"
2852	""
2852	"      “Footprints.”"
2852	""
2852	"      “A man’s or a woman’s?”"
2852	""
2852	"      Dr. Mortimer looked strangely at us for an instant, and his voice"
2852	"      sank almost to a whisper as he answered."
2852	""
2852	"      “Mr. Holmes, they were the footprints of a gigantic hound!”"
2852	""
2852	""
2852	""
2852	""
2852	"<Chapter 3>"
2852	"The Problem"
2852	""
2852	""
2852	"      I confess at these words a shudder passed through me. There was a"
2852	"      thrill in the doctor’s voice which showed that he was himself"
2852	"      deeply moved by that which he told us. Holmes leaned forward in"
2852	"      his excitement and his eyes had the hard, dry glitter which shot"
2852	"      from them when he was keenly interested."
2852	""
2852	"      “You saw this?”"
2852	""
2852	"      “As clearly as I see you.”"
2852	""
2852	"      “And you said nothing?”"
